X1,Date,Total Volume,Total Bags,Small Bags,Large Bags,XLarge Bags,type,region,SmallMediumAvocado,LargeAvocado,ExtraLargeAvocado
19,14.08.16,70790.98,42311.75,34013.16,8298.59,0,organic,Southeast,4046_13080.44,4225_14578.13,4770_820.66
20,07.08.16,84966.16,53241.38,27465.39,25775.99,0,organic,Southeast,4046_13026.73,4225_17547.61,4770_1150.44
21,31.07.16,67427.23,36818.64,29716.26,7102.38,0,organic,Southeast,4046_13672.33,4225_15899.54,4770_1036.72
22,24.07.16,68443.21,35988.95,33725.71,2263.24,0,organic,Southeast,4046_15723.85,4225_15761.64,4770_968.77
23,17.07.16,71665.65,42088.04,27168.06,14919.98,0,organic,Southeast,4046_15952.32,4225_12582.02,4770_1043.27
24,10.07.16,80274.62,47149.35,35176.48,11972.87,0,organic,Southeast,4046_16115.35,4225_16079.41,4770_930.51
25,03.07.16,87258.97,54979.95,38190.18,16789.77,0,organic,Southeast,4046_15707.89,4225_15614.27,4770_956.86
26,26.06.16,71367.79,36670.47,22878.16,13792.31,0,organic,Southeast,4046_20353.71,4225_13495.03,4770_848.58
27,19.06.16,68218.09,38721.14,23160.93,15560.21,0,organic,Southeast,4046_15584.56,4225_13257.71,4770_654.68
28,12.06.16,69103.23,36538.81,24093.3,12445.51,0,organic,Southeast,4046_17831.12,4225_14124.16,4770_609.14
29,05.06.16,66438.8,38244.79,29937.29,8307.5,0,organic,Southeast,4046_15346.73,4225_12348.32,4770_498.96
30,29.05.16,64136.98,36320,32373.57,3946.43,0,organic,Southeast,4046_16063.33,4225_11346,4770_407.65
31,22.05.16,63165.58,36436.4,29566.47,6869.93,0,organic,Southeast,4046_15850.58,4225_10455.82,4770_422.78
32,15.05.16,63876.47,38479.75,32194.5,6285.25,0,organic,Southeast,4046_14100.94,4225_10954.62,4770_341.16
33,08.05.16,52129.42,26650.42,22526.26,4124.16,0,organic,Southeast,4046_14799.32,4225_10278.09,4770_401.59
34,01.05.16,57064.62,31668.97,24950.21,6718.76,0,organic,Southeast,4046_13485.35,4225_11528.17,4770_382.13
35,24.04.16,60780.65,34328.68,30773.57,3555.11,0,organic,Southeast,4046_14874.14,4225_11223.24,4770_354.59
36,17.04.16,54241.93,26167.09,22303,3864.09,0,organic,Southeast,4046_16280.57,4225_11390.63,4770_403.64
37,10.04.16,54667.44,26286.9,25822.92,463.98,0,organic,Southeast,4046_16629.6,4225_11242.96,4770_507.98
38,03.04.16,54364.05,23713.36,21956.66,1756.7,0,organic,Southeast,4046_19782.19,4225_10472.82,4770_395.68
39,27.03.16,51791.11,24075.62,20453.56,3622.06,0,organic,Southeast,4046_16772.51,4225_10589.54,4770_353.44
40,20.03.16,49153.27,24386.66,21785.79,2600.87,0,organic,Southeast,4046_15483.39,4225_8830.51,4770_452.71
41,13.03.16,49979.08,23984.88,22968.5,1016.38,0,organic,Southeast,4046_15658.78,4225_9937.59,4770_397.83
42,06.03.16,40036.61,13824.63,13251.15,573.48,0,organic,Southeast,4046_15966.97,4225_9880.53,4770_364.48
43,28.02.16,36570.56,12490.3,12288.18,202.12,0,organic,Southeast,4046_15059.75,4225_8583.7,4770_436.81
44,21.02.16,37375.96,15668.21,14899.84,768.37,0,organic,Southeast,4046_13880.19,4225_7471.45,4770_356.11
45,14.02.16,39730.5,17813.11,15792.13,2020.98,0,organic,Southeast,4046_14094.73,4225_7433.77,4770_388.89
46,07.02.16,36963.31,15636.1,14354.53,1281.57,0,organic,Southeast,4046_13154.94,4225_7667.79,4770_504.48
47,31.01.16,41361.94,17793.84,16603.66,1190.18,0,organic,Southeast,4046_16328.26,4225_6860.8,4770_379.04
48,24.01.16,45545.02,23973.89,22489.24,1484.65,0,organic,Southeast,4046_13968.03,4225_7078.75,4770_524.35
49,17.01.16,36802.17,13464.2,12976.16,488.04,0,organic,Southeast,4046_15333.29,4225_7545.64,4770_459.04
50,10.01.16,41864.22,17867.29,14426.01,3441.28,0,organic,Southeast,4046_15773.34,4225_7657.9,4770_565.69
51,03.01.16,86759.88,38796.1,19654.52,19141.58,0,organic,Southeast,4046_39315.96,4225_8067.87,4770_579.95
0,25.12.16,5333.76,4227.72,23.76,4203.96,0,organic,Spokane,4046_24.44,4225_1081.6,4770_0
1,18.12.16,3288.85,2509.27,15.83,2493.44,0,organic,Spokane,4046_18.32,4225_761.26,4770_0
2,11.12.16,2137.62,1529.3,31.65,1497.65,0,organic,Spokane,4046_10.17,4225_598.15,4770_0
3,04.12.16,2645.69,1920.26,7.9,1912.36,0,organic,Spokane,4046_12.19,4225_713.24,4770_0
4,27.11.16,3169.8,2485.67,23.68,2461.99,0,organic,Spokane,4046_38.57,4225_645.56,4770_0
5,20.11.16,2832.01,1932.02,106.67,1825.35,0,organic,Spokane,4046_64.86,4225_835.13,4770_0
6,13.11.16,1795.08,526.05,43.33,482.72,0,organic,Spokane,4046_38.49,4225_1229.53,4770_1.01
7,06.11.16,1894.26,914.82,26.67,888.15,0,organic,Spokane,4046_14.17,4225_965.27,4770_0
8,30.10.16,1043.41,28.06,0,28.06,0,organic,Spokane,4046_105.07,4225_907.25,4770_3.03
9,23.10.16,1253.5,262.24,0,262.24,0,organic,Spokane,4046_48.21,4225_938.03,4770_5.02
10,16.10.16,2160.64,1130.35,4.44,1125.91,0,organic,Spokane,4046_99.83,4225_918.48,4770_11.98
11,09.10.16,1792.53,623.19,123.53,499.66,0,organic,Spokane,4046_123.09,4225_853.68,4770_192.57
12,02.10.16,2386.34,1519.94,144.76,1375.18,0,organic,Spokane,4046_155.78,4225_710.62,4770_0
13,25.09.16,1737.7,525.41,54.5,470.91,0,organic,Spokane,4046_299.91,4225_912.38,4770_0
14,18.09.16,2714.12,1900.85,360,1540.85,0,organic,Spokane,4046_549.78,4225_263.49,4770_0
15,11.09.16,3194.19,1970.15,638.38,1331.77,0,organic,Spokane,4046_837.77,4225_386.27,4770_0
16,04.09.16,2088.07,446.34,22.53,423.81,0,organic,Spokane,4046_645.19,4225_996.54,4770_0
17,28.08.16,1227.21,44.86,44.86,0,0,organic,Spokane,4046_511.39,4225_670.96,4770_0
18,21.08.16,2086.53,765.7,765.7,0,0,organic,Spokane,4046_706.36,4225_614.47,4770_0
19,14.08.16,1921.43,226.42,99.45,126.97,0,organic,Spokane,4046_622.77,4225_1072.24,4770_0
20,07.08.16,2329.01,1293.65,456.15,837.5,0,organic,Spokane,4046_326.15,4225_709.21,4770_0
21,31.07.16,2994.48,2054.74,192.05,1862.69,0,organic,Spokane,4046_375.9,4225_563.84,4770_0
22,24.07.16,1760.07,191.74,7.37,184.37,0,organic,Spokane,4046_286.36,4225_1281.97,4770_0
23,17.07.16,2469.93,49.78,44.48,5.3,0,organic,Spokane,4046_632.92,4225_1787.23,4770_0
24,10.07.16,2122.86,132.12,0,132.12,0,organic,Spokane,4046_531.25,4225_1459.49,4770_0
25,03.07.16,3136.55,1133.3,7.51,1125.79,0,organic,Spokane,4046_403.35,4225_1599.9,4770_0
26,26.06.16,3011.21,540.26,22.65,517.61,0,organic,Spokane,4046_411.5,4225_2059.45,4770_0
27,19.06.16,2952,7.58,7.58,0,0,organic,Spokane,4046_348.81,4225_2595.61,4770_0
28,12.06.16,2299.99,278.78,0,278.78,0,organic,Spokane,4046_167.27,4225_1853.94,4770_0
29,05.06.16,2807.95,50.83,0,50.83,0,organic,Spokane,4046_99.46,4225_2655.67,4770_1.99
30,29.05.16,2979.01,608.77,0,608.77,0,organic,Spokane,4046_117.12,4225_2253.12,4770_0
31,22.05.16,3894.15,688.23,0,688.23,0,organic,Spokane,4046_81.14,4225_3124.78,4770_0
32,15.05.16,3399.86,740.39,0,740.39,0,organic,Spokane,4046_77,4225_2582.47,4770_0
33,08.05.16,3542.46,1443.76,0,1443.76,0,organic,Spokane,4046_72.84,4225_2025.86,4770_0
34,01.05.16,3665.51,1886.85,0,1886.85,0,organic,Spokane,4046_29.45,4225_1749.21,4770_0
35,24.04.16,4611.55,222.93,0,222.93,0,organic,Spokane,4046_148.77,4225_4237.89,4770_1.96
36,17.04.16,3374.83,1965.51,0,1965.51,0,organic,Spokane,4046_79.92,4225_1329.4,4770_0
37,10.04.16,8577.23,6517.82,0,6517.82,0,organic,Spokane,4046_93.08,4225_1966.33,4770_0
38,03.04.16,4149.98,1256.89,19.29,1237.6,0,organic,Spokane,4046_100.29,4225_2792.8,4770_0
39,27.03.16,2927.32,869.26,0,869.26,0,organic,Spokane,4046_59.51,4225_1996.63,4770_1.92
40,20.03.16,4726.65,2881.15,441.53,2439.62,0,organic,Spokane,4046_88.02,4225_1757.48,4770_0
41,13.03.16,4036.93,2421.95,237.26,2184.69,0,organic,Spokane,4046_51.54,4225_1563.44,4770_0
42,06.03.16,3669.4,1578.08,0,1578.08,0,organic,Spokane,4046_78.16,4225_2007.44,4770_5.72
43,28.02.16,4992.2,884.28,0,884.28,0,organic,Spokane,4046_316.43,4225_3736.21,4770_55.28
44,21.02.16,3066.64,1534.17,0,1534.17,0,organic,Spokane,4046_17.18,4225_1515.29,4770_0
45,14.02.16,5990.65,4126.87,146.55,3980.32,0,organic,Spokane,4046_64.99,4225_1798.79,4770_0
46,07.02.16,3042.3,1663.69,234.02,1429.67,0,organic,Spokane,4046_59.36,4225_1319.25,4770_0
47,31.01.16,2705.96,1350,0,1350,0,organic,Spokane,4046_49.87,4225_1306.09,4770_0
48,24.01.16,1955.39,944.64,0,944.64,0,organic,Spokane,4046_53.78,4225_951.21,4770_5.76
49,17.01.16,3476.19,1971.98,0,1971.98,0,organic,Spokane,4046_40.41,4225_1459.95,4770_3.85
50,10.01.16,3528.15,2044.41,0,2044.41,0,organic,Spokane,4046_44.29,4225_1435.6,4770_3.85
51,03.01.16,2401.84,946.2,0,946.2,0,organic,Spokane,4046_75.14,4225_1380.5,4770_0
0,25.12.16,4173.63,2333.84,1183.98,1149.86,0,organic,StLouis,4046_1490.35,4225_349.44,4770_0
1,18.12.16,5402.48,2834.32,730,2104.32,0,organic,StLouis,4046_2019.34,4225_548.82,4770_0
2,11.12.16,5358.18,3022.95,947.22,2075.73,0,organic,StLouis,4046_1761.25,4225_573.98,4770_0
3,04.12.16,5860.55,3565.04,563.33,3001.71,0,organic,StLouis,4046_1873.62,4225_421.89,4770_0
4,27.11.16,9149.56,7114.31,1130,5984.31,0,organic,StLouis,4046_1662.91,4225_372.34,4770_0
5,20.11.16,10510.27,8595.91,1375.01,7220.9,0,organic,StLouis,4046_1377.36,4225_537,4770_0
6,13.11.16,6840.22,4350.23,1526.66,2823.57,0,organic,StLouis,4046_1944.42,4225_545.57,4770_0
7,06.11.16,7312.47,4610.77,895,3715.77,0,organic,StLouis,4046_2297.63,4225_404.07,4770_0
8,30.10.16,6655.57,5217.73,420,4797.73,0,organic,StLouis,4046_800.43,4225_637.41,4770_0
9,23.10.16,10673.47,7281.7,197.22,7084.48,0,organic,StLouis,4046_2556.24,4225_835.53,4770_0
10,16.10.16,8973.5,4609.76,836.11,3773.65,0,organic,StLouis,4046_2383.54,4225_1980.2,4770_0
11,09.10.16,8098.83,6543.82,1153.33,5390.49,0,organic,StLouis,4046_320.93,4225_1234.08,4770_0
12,02.10.16,6734.06,5457.26,892.77,4564.49,0,organic,StLouis,4046_572.55,4225_704.25,4770_0
13,25.09.16,5873.36,3457.41,1017.25,2440.16,0,organic,StLouis,4046_1707.38,4225_708.57,4770_0
14,18.09.16,6740.24,3483.39,711.99,2771.4,0,organic,StLouis,4046_2418.28,4225_838.57,4770_0
15,11.09.16,4993.15,2599.47,55.38,2544.09,0,organic,StLouis,4046_1134.32,4225_1259.36,4770_0
16,04.09.16,8505.41,5119.14,55.48,5063.66,0,organic,StLouis,4046_2817.65,4225_568.62,4770_0
17,28.08.16,10875.76,7015.77,550.24,6465.53,0,organic,StLouis,4046_2752.04,4225_1084.38,4770_23.57
18,21.08.16,8616.4,2798.08,2788.08,10,0,organic,StLouis,4046_3154.25,4225_2593.44,4770_70.63
19,14.08.16,7008.59,1880.89,1526.11,354.78,0,organic,StLouis,4046_2390.91,4225_2720.52,4770_16.27
20,07.08.16,8063.78,3494.14,3490.81,3.33,0,organic,StLouis,4046_2307.37,4225_2240.62,4770_21.65
21,31.07.16,9269.91,5554.06,5547.39,6.67,0,organic,StLouis,4046_2001.3,4225_1662.32,4770_52.23
22,24.07.16,7057.4,3647.16,3647.16,0,0,organic,StLouis,4046_1567.5,4225_1835.55,4770_7.19
23,17.07.16,5499.33,1523.22,1523.22,0,0,organic,StLouis,4046_1440.8,4225_2535.31,4770_0
24,10.07.16,5055.17,2716.16,2716.16,0,0,organic,StLouis,4046_423.98,4225_1915.03,4770_0
25,03.07.16,4788.38,2546.19,2546.19,0,0,organic,StLouis,4046_398.73,4225_1834.52,4770_8.94
26,26.06.16,7231.64,3646.62,3646.62,0,0,organic,StLouis,4046_1646.65,4225_1916.95,4770_21.42
27,19.06.16,7924.1,3176.99,3176.99,0,0,organic,StLouis,4046_2678.04,4225_2060.17,4770_8.9
28,12.06.16,8338.7,3981.02,3957.44,23.58,0,organic,StLouis,4046_2197.91,4225_2158,4770_1.77
29,05.06.16,7048.29,2010.86,2010.86,0,0,organic,StLouis,4046_2336.22,4225_2701.21,4770_0
30,29.05.16,4151.27,231.21,218.09,13.12,0,organic,StLouis,4046_2177.62,4225_1738.92,4770_3.52
31,22.05.16,5259.2,387.61,304.62,82.99,0,organic,StLouis,4046_2152.85,4225_2715.23,4770_3.51
32,15.05.16,6797.21,2750.17,315.53,2434.64,0,organic,StLouis,4046_2767.39,4225_1279.65,4770_0
33,08.05.16,5666.7,3118.7,155.45,2963.25,0,organic,StLouis,4046_1939.42,4225_608.58,4770_0
34,01.05.16,5153.05,3215.66,0,3215.66,0,organic,StLouis,4046_1408.4,4225_528.99,4770_0
35,24.04.16,12272.56,10163.08,7.74,10155.34,0,organic,StLouis,4046_1593.69,4225_510.56,4770_5.23
36,17.04.16,4042.51,2518.23,0,2518.23,0,organic,StLouis,4046_1101.45,4225_422.83,4770_0
37,10.04.16,14137.4,12978.78,61.76,12917.02,0,organic,StLouis,4046_668.77,4225_489.85,4770_0
38,03.04.16,10883.38,8946.37,11.57,8934.8,0,organic,StLouis,4046_1433.66,4225_498.14,4770_5.21
39,27.03.16,11880.74,8663.52,26.47,8637.05,0,organic,StLouis,4046_2743.43,4225_473.79,4770_0
40,20.03.16,12334.46,10266.16,199.63,10066.53,0,organic,StLouis,4046_1490.01,4225_578.29,4770_0
41,13.03.16,7739.62,5453.16,66.9,5386.26,0,organic,StLouis,4046_1855.25,4225_429.47,4770_1.74
42,06.03.16,4095.43,1569.99,20,1549.99,0,organic,StLouis,4046_1975.45,4225_548.25,4770_1.74
43,28.02.16,11358.36,7761.11,20,7741.11,0,organic,StLouis,4046_2968.08,4225_629.17,4770_0
44,21.02.16,12382.8,10499.61,20.55,10479.06,0,organic,StLouis,4046_1078.6,4225_801.1,4770_3.49
45,14.02.16,4744.15,2352.61,41.1,2311.51,0,organic,StLouis,4046_1732.47,4225_659.07,4770_0
46,07.02.16,4026.22,2140.06,23.89,2116.17,0,organic,StLouis,4046_1245.18,4225_640.98,4770_0
47,31.01.16,8047.41,6362.52,28.36,6334.16,0,organic,StLouis,4046_1065.99,4225_618.9,4770_0
48,24.01.16,15106.42,13015,66.82,12948.18,0,organic,StLouis,4046_1490.93,4225_595.22,4770_5.27
49,17.01.16,8688.58,6363.39,396.29,5967.1,0,organic,StLouis,4046_1669.28,4225_655.91,4770_0
50,10.01.16,6987.04,4158.75,926.19,3232.56,0,organic,StLouis,4046_2159.08,4225_669.21,4770_0
51,03.01.16,10026.13,7784.94,83.92,7701.02,0,organic,StLouis,4046_1303.08,4225_932.82,4770_5.29
0,25.12.16,1016.97,756.66,756.66,0,0,organic,Syracuse,4046_113.18,4225_147.13,4770_0
1,18.12.16,1106.24,988.4,988.4,0,0,organic,Syracuse,4046_11.28,4225_106.56,4770_0
2,11.12.16,1584,1412.8,1391.97,20.83,0,organic,Syracuse,4046_0,4225_171.2,4770_0
3,04.12.16,1687.32,1500.46,1471.39,29.07,0,organic,Syracuse,4046_0,4225_186.86,4770_0
4,27.11.16,775.8,674,674,0,0,organic,Syracuse,4046_0,4225_101.8,4770_0
5,20.11.16,1573.28,1529.99,1529.99,0,0,organic,Syracuse,4046_3.71,4225_39.58,4770_0
6,13.11.16,892.02,824.22,824.22,0,0,organic,Syracuse,4046_0,4225_67.8,4770_0
7,06.11.16,1141.59,1034.87,1034.87,0,0,organic,Syracuse,4046_1,4225_105.72,4770_0
8,30.10.16,667.95,605.4,605.4,0,0,organic,Syracuse,4046_4.91,4225_57.64,4770_0
9,23.10.16,961.36,923.39,923.39,0,0,organic,Syracuse,4046_0,4225_37.97,4770_0
10,16.10.16,795.95,745.78,745.78,0,0,organic,Syracuse,4046_0,4225_50.17,4770_0
11,09.10.16,1007.51,939.07,939.07,0,0,organic,Syracuse,4046_0,4225_68.44,4770_0
12,02.10.16,1233.27,1156.34,1156.34,0,0,organic,Syracuse,4046_0,4225_76.93,4770_0
13,25.09.16,1233.92,1136.25,1136.25,0,0,organic,Syracuse,4046_0,4225_97.67,4770_0
14,18.09.16,1953.97,1875.49,1875.49,0,0,organic,Syracuse,4046_8.88,4225_69.6,4770_0
15,11.09.16,1614.87,1513.55,1513.55,0,0,organic,Syracuse,4046_6.1,4225_95.22,4770_0
16,04.09.16,1844.23,1725.95,1725.95,0,0,organic,Syracuse,4046_10.97,4225_107.31,4770_0
17,28.08.16,1739.66,1549.25,1549.25,0,0,organic,Syracuse,4046_6.1,4225_184.31,4770_0
18,21.08.16,2472.9,2307.78,2307.78,0,0,organic,Syracuse,4046_7.34,4225_157.78,4770_0
19,14.08.16,1391.44,1254.96,1254.96,0,0,organic,Syracuse,4046_12.41,4225_124.07,4770_0
20,07.08.16,2292.45,2112.14,2112.14,0,0,organic,Syracuse,4046_7.46,4225_172.85,4770_0
21,31.07.16,1491.19,1384.06,1283.71,100.35,0,organic,Syracuse,4046_7.47,4225_99.66,4770_0
22,24.07.16,1934.1,1770.73,1393.82,376.91,0,organic,Syracuse,4046_3.74,4225_159.63,4770_0
23,17.07.16,2561.43,2372.94,1618.42,754.52,0,organic,Syracuse,4046_0,4225_188.49,4770_0
24,10.07.16,2872.1,2820.88,2024.16,796.72,0,organic,Syracuse,4046_0,4225_51.22,4770_0
25,03.07.16,2948.8,2837.54,1715.2,1122.34,0,organic,Syracuse,4046_0,4225_111.26,4770_0
26,26.06.16,2132.15,2028.45,1317.67,710.78,0,organic,Syracuse,4046_0,4225_103.7,4770_0
27,19.06.16,2581.34,2465.18,1246.65,1218.53,0,organic,Syracuse,4046_0,4225_116.16,4770_0
28,12.06.16,2790.56,2656.46,1384.44,1272.02,0,organic,Syracuse,4046_0,4225_134.1,4770_0
29,05.06.16,3058.43,2951.6,1899.83,1051.77,0,organic,Syracuse,4046_0,4225_106.83,4770_0
30,29.05.16,2913.64,2585.52,1246.03,1339.49,0,organic,Syracuse,4046_0,4225_328.12,4770_0
31,22.05.16,3696.52,3316.18,2410.89,905.29,0,organic,Syracuse,4046_0,4225_380.34,4770_0
32,15.05.16,3438.24,3274.43,2427.81,846.62,0,organic,Syracuse,4046_1.24,4225_162.57,4770_0
33,08.05.16,4156.13,3987.59,2181.06,1806.53,0,organic,Syracuse,4046_0,4225_168.54,4770_0
34,01.05.16,3118.81,3004.87,1874.19,1130.68,0,organic,Syracuse,4046_0,4225_113.94,4770_0
35,24.04.16,3752.94,3520.07,1805.18,1714.89,0,organic,Syracuse,4046_0,4225_232.87,4770_0
36,17.04.16,2326.56,2181.52,889.55,1291.97,0,organic,Syracuse,4046_0,4225_145.04,4770_0
37,10.04.16,3412.46,3257.4,1440.82,1816.58,0,organic,Syracuse,4046_0,4225_155.06,4770_0
38,03.04.16,2724.46,2648.78,1686.54,962.24,0,organic,Syracuse,4046_0,4225_75.68,4770_0
39,27.03.16,2668.42,2565.18,1290.54,1274.64,0,organic,Syracuse,4046_0,4225_103.24,4770_0
40,20.03.16,3134.02,2991.07,1678.97,1312.1,0,organic,Syracuse,4046_0,4225_142.95,4770_0
41,13.03.16,2357.86,2203.41,889.72,1313.69,0,organic,Syracuse,4046_0,4225_154.45,4770_0
42,06.03.16,2090.95,1865.5,520.25,1345.25,0,organic,Syracuse,4046_0,4225_225.45,4770_0
43,28.02.16,3092.98,2998.24,856.96,2141.28,0,organic,Syracuse,4046_0,4225_94.74,4770_0
44,21.02.16,2389.56,2320.9,900.51,1420.39,0,organic,Syracuse,4046_0,4225_68.66,4770_0
45,14.02.16,1909.55,1768.24,1309.94,458.3,0,organic,Syracuse,4046_0,4225_141.31,4770_0
46,07.02.16,3082.71,2908.7,797.23,2111.47,0,organic,Syracuse,4046_1.25,4225_172.76,4770_0
47,31.01.16,1871.93,1716.61,642.19,1074.42,0,organic,Syracuse,4046_0,4225_155.32,4770_0
48,24.01.16,809.41,694.27,691.49,2.78,0,organic,Syracuse,4046_1.25,4225_113.89,4770_0
49,17.01.16,1478.04,1245.63,1192.88,52.75,0,organic,Syracuse,4046_6.25,4225_226.16,4770_0
50,10.01.16,1708.27,1569.93,1240.35,329.58,0,organic,Syracuse,4046_0,4225_138.34,4770_0
51,03.01.16,1621.21,1547.83,845.74,702.09,0,organic,Syracuse,4046_1.24,4225_72.14,4770_0
0,25.12.16,6117.58,5838.02,3800,2038.02,0,organic,Tampa,4046_254.26,4225_25.3,4770_0
1,18.12.16,6281.56,5917.58,3796.67,2120.91,0,organic,Tampa,4046_317.02,4225_46.96,4770_0
2,11.12.16,5795.54,5461.73,3273.33,2188.4,0,organic,Tampa,4046_317.18,4225_16.63,4770_0
3,04.12.16,4668.39,4311.57,2263.33,2048.24,0,organic,Tampa,4046_306.82,4225_50,4770_0
4,27.11.16,4523.75,4205.47,2350,1855.47,0,organic,Tampa,4046_283.6,4225_34.68,4770_0
5,20.11.16,5122.16,4729.3,2454.44,2274.86,0,organic,Tampa,4046_351.78,4225_41.08,4770_0
6,13.11.16,6531.96,6165.88,3823.33,2342.55,0,organic,Tampa,4046_324.69,4225_41.39,4770_0
7,06.11.16,5424.32,4923.82,2370,2553.82,0,organic,Tampa,4046_459.01,4225_41.49,4770_0
8,30.10.16,3023.03,2526.78,200,2326.78,0,organic,Tampa,4046_433.89,4225_62.36,4770_0
9,23.10.16,3701.46,2987.69,130,2857.69,0,organic,Tampa,4046_623.9,4225_89.87,4770_0
10,16.10.16,3226.62,2823.13,913.33,1909.8,0,organic,Tampa,4046_362.82,4225_40.67,4770_0
11,09.10.16,4094.16,2934.04,1006.67,1927.37,0,organic,Tampa,4046_1007.71,4225_152.41,4770_0
12,02.10.16,3413.45,660,650,10,0,organic,Tampa,4046_2573.39,4225_180.06,4770_0
13,25.09.16,1011.16,873.33,860,13.33,0,organic,Tampa,4046_18.38,4225_119.45,4770_0
14,18.09.16,3704.63,3663.33,3636.66,26.67,0,organic,Tampa,4046_28.2,4225_13.1,4770_0
15,11.09.16,4541.09,4476.67,4446.67,30,0,organic,Tampa,4046_19.99,4225_44.43,4770_0
16,04.09.16,4643.21,4520,4450,70,0,organic,Tampa,4046_77.63,4225_45.58,4770_0
17,28.08.16,3938.37,3763.33,3723.33,40,0,organic,Tampa,4046_114.1,4225_60.94,4770_0
18,21.08.16,4345.97,4230,4170,60,0,organic,Tampa,4046_50.16,4225_65.81,4770_0
19,14.08.16,4996.87,4876.66,4803.33,73.33,0,organic,Tampa,4046_49.87,4225_70.34,4770_0
20,07.08.16,3996.71,3943.33,3883.33,60,0,organic,Tampa,4046_11.44,4225_41.94,4770_0
21,31.07.16,4221.4,4116.67,4060,56.67,0,organic,Tampa,4046_22.71,4225_82.02,4770_0
22,24.07.16,5350.17,5306.66,5283.33,23.33,0,organic,Tampa,4046_12.25,4225_31.26,4770_0
23,17.07.16,4063.4,3273.34,3236.67,36.67,0,organic,Tampa,4046_733.1,4225_56.96,4770_0
24,10.07.16,8568.93,6602.6,6592.6,10,0,organic,Tampa,4046_1771.15,4225_195.18,4770_0
25,03.07.16,7873.96,5701.31,5661.31,40,0,organic,Tampa,4046_2021.72,4225_150.93,4770_0
26,26.06.16,5867.74,3393.33,3370,23.33,0,organic,Tampa,4046_2331.84,4225_142.57,4770_0
27,19.06.16,6441.8,4553.34,4526.67,26.67,0,organic,Tampa,4046_1760,4225_128.46,4770_0
28,12.06.16,5150.78,3440,3390,50,0,organic,Tampa,4046_1653.86,4225_56.92,4770_0
29,05.06.16,5554.46,4100,4050,50,0,organic,Tampa,4046_1429.71,4225_24.75,4770_0
30,29.05.16,6565.11,5076.67,5070,6.67,0,organic,Tampa,4046_1464.91,4225_23.53,4770_0
31,22.05.16,5378.15,4057.07,4057.07,0,0,organic,Tampa,4046_1261.03,4225_60.05,4770_0
32,15.05.16,5009.34,3737.07,3737.07,0,0,organic,Tampa,4046_1207.48,4225_64.79,4770_0
33,08.05.16,4029.84,2943.76,2940.43,3.33,0,organic,Tampa,4046_1011.79,4225_74.29,4770_0
34,01.05.16,4800.24,3680,3680,0,0,organic,Tampa,4046_1054,4225_66.24,4770_0
35,24.04.16,4904.86,3703.92,3703.92,0,0,organic,Tampa,4046_1134.14,4225_66.8,4770_0
36,17.04.16,4785.64,3543.97,3543.97,0,0,organic,Tampa,4046_1179.41,4225_62.26,4770_0
37,10.04.16,5511.75,3934.54,3934.54,0,0,organic,Tampa,4046_1520.71,4225_56.5,4770_0
38,03.04.16,5314.1,3471.13,3471.13,0,0,organic,Tampa,4046_1777.75,4225_65.22,4770_0
39,27.03.16,4340.06,3047.91,3047.91,0,0,organic,Tampa,4046_1260.59,4225_31.56,4770_0
40,20.03.16,3651.32,2517.1,2517.1,0,0,organic,Tampa,4046_1089.18,4225_45.04,4770_0
41,13.03.16,4671.11,3515.41,3515.41,0,0,organic,Tampa,4046_1128.81,4225_26.89,4770_0
42,06.03.16,2873.92,1626.92,1610.25,16.67,0,organic,Tampa,4046_1202.81,4225_44.19,4770_0
43,28.02.16,3176.67,1775.5,1772.17,3.33,0,organic,Tampa,4046_1372.98,4225_28.19,4770_0
44,21.02.16,2652.11,1767.38,1764.05,3.33,0,organic,Tampa,4046_860.22,4225_24.51,4770_0
45,14.02.16,3302.62,2110,2110,0,0,organic,Tampa,4046_1163.01,4225_29.61,4770_0
46,07.02.16,3031.31,1886.93,1886.93,0,0,organic,Tampa,4046_1128.33,4225_16.05,4770_0
47,31.01.16,3198.3,1563.89,1563.89,0,0,organic,Tampa,4046_1598.53,4225_35.88,4770_0
48,24.01.16,3907.4,2720.8,2717.47,3.33,0,organic,Tampa,4046_1147.09,4225_39.51,4770_0
49,17.01.16,2951.32,1473.33,1473.33,0,0,organic,Tampa,4046_1442.08,4225_35.91,4770_0
50,10.01.16,3428.28,1924.41,1770,154.41,0,organic,Tampa,4046_1487.74,4225_16.13,4770_0
51,03.01.16,11446.01,7341.32,1630,5711.32,0,organic,Tampa,4046_3979.05,4225_125.64,4770_0
