,Date,AveragePrice,type,region
19,20.08.17,1.68,organic,HarrisburgScranton
20,13.08.17,1.69,organic,HarrisburgScranton
21,06.08.17,1.63,organic,HarrisburgScranton
22,30.07.17,1.59,organic,HarrisburgScranton
23,23.07.17,1.43,organic,HarrisburgScranton
24,16.07.17,1.56,organic,HarrisburgScranton
25,09.07.17,2.23,organic,HarrisburgScranton
26,02.07.17,2.15,organic,HarrisburgScranton
27,25.06.17,2.15,organic,HarrisburgScranton
28,18.06.17,2.09,organic,HarrisburgScranton
29,11.06.17,2.27,organic,HarrisburgScranton
30,04.06.17,2.04,organic,HarrisburgScranton
31,28.05.17,2.19,organic,HarrisburgScranton
32,21.05.17,2.18,organic,HarrisburgScranton
33,14.05.17,2.13,organic,HarrisburgScranton
34,07.05.17,2.08,organic,HarrisburgScranton
35,30.04.17,2.01,organic,HarrisburgScranton
36,23.04.17,2.01,organic,HarrisburgScranton
37,16.04.17,1.99,organic,HarrisburgScranton
38,09.04.17,2.06,organic,HarrisburgScranton
39,02.04.17,1.95,organic,HarrisburgScranton
40,26.03.17,1.91,organic,HarrisburgScranton
41,19.03.17,1.93,organic,HarrisburgScranton
42,12.03.17,2.21,organic,HarrisburgScranton
43,05.03.17,1.97,organic,HarrisburgScranton
44,26.02.17,1.84,organic,HarrisburgScranton
45,19.02.17,1.62,organic,HarrisburgScranton
46,12.02.17,1.81,organic,HarrisburgScranton
47,05.02.17,1.83,organic,HarrisburgScranton
48,29.01.17,1.72,organic,HarrisburgScranton
49,22.01.17,1.76,organic,HarrisburgScranton
50,15.01.17,1.88,organic,HarrisburgScranton
51,08.01.17,1.95,organic,HarrisburgScranton
52,01.01.17,1.93,organic,HarrisburgScranton
0,31.12.17,1.9,organic,HartfordSpringfield
1,24.12.17,1.99,organic,HartfordSpringfield
2,17.12.17,1.93,organic,HartfordSpringfield
3,10.12.17,1.81,organic,HartfordSpringfield
4,03.12.17,1.83,organic,HartfordSpringfield
5,26.11.17,1.9,organic,HartfordSpringfield
6,19.11.17,2.09,organic,HartfordSpringfield
7,12.11.17,2.09,organic,HartfordSpringfield
8,05.11.17,2.17,organic,HartfordSpringfield
9,29.10.17,1.98,organic,HartfordSpringfield
10,22.10.17,1.53,organic,HartfordSpringfield
11,15.10.17,1.81,organic,HartfordSpringfield
12,08.10.17,1.93,organic,HartfordSpringfield
13,01.10.17,2.06,organic,HartfordSpringfield
14,24.09.17,1.82,organic,HartfordSpringfield
15,17.09.17,1.96,organic,HartfordSpringfield
16,10.09.17,2.08,organic,HartfordSpringfield
17,03.09.17,2.21,organic,HartfordSpringfield
18,27.08.17,2.4,organic,HartfordSpringfield
19,20.08.17,2.19,organic,HartfordSpringfield
20,13.08.17,2.26,organic,HartfordSpringfield
21,06.08.17,2.11,organic,HartfordSpringfield
22,30.07.17,2.1,organic,HartfordSpringfield
23,23.07.17,1.95,organic,HartfordSpringfield
24,16.07.17,1.94,organic,HartfordSpringfield
25,09.07.17,2.67,organic,HartfordSpringfield
26,02.07.17,2.67,organic,HartfordSpringfield
27,25.06.17,2.61,organic,HartfordSpringfield
28,18.06.17,2.14,organic,HartfordSpringfield
29,11.06.17,2.62,organic,HartfordSpringfield
30,04.06.17,2.5,organic,HartfordSpringfield
31,28.05.17,2.67,organic,HartfordSpringfield
32,21.05.17,2.62,organic,HartfordSpringfield
33,14.05.17,2.58,organic,HartfordSpringfield
34,07.05.17,2.51,organic,HartfordSpringfield
35,30.04.17,2.25,organic,HartfordSpringfield
36,23.04.17,2.49,organic,HartfordSpringfield
37,16.04.17,2,organic,HartfordSpringfield
38,09.04.17,2.6,organic,HartfordSpringfield
39,02.04.17,2.42,organic,HartfordSpringfield
40,26.03.17,2.48,organic,HartfordSpringfield
41,19.03.17,2.04,organic,HartfordSpringfield
42,12.03.17,2.57,organic,HartfordSpringfield
43,05.03.17,2.17,organic,HartfordSpringfield
44,26.02.17,2.18,organic,HartfordSpringfield
45,19.02.17,1.56,organic,HartfordSpringfield
46,12.02.17,2.35,organic,HartfordSpringfield
47,05.02.17,1.79,organic,HartfordSpringfield
48,29.01.17,2.43,organic,HartfordSpringfield
49,22.01.17,2.44,organic,HartfordSpringfield
50,15.01.17,2.43,organic,HartfordSpringfield
51,08.01.17,2.43,organic,HartfordSpringfield
52,01.01.17,2.44,organic,HartfordSpringfield
0,31.12.17,1.36,organic,Houston
1,24.12.17,1.55,organic,Houston
2,17.12.17,1.53,organic,Houston
3,10.12.17,1.51,organic,Houston
4,03.12.17,1.56,organic,Houston
5,26.11.17,1.56,organic,Houston
6,19.11.17,1.56,organic,Houston
7,12.11.17,1.68,organic,Houston
8,05.11.17,1.82,organic,Houston
9,29.10.17,1.82,organic,Houston
10,22.10.17,1.82,organic,Houston
11,15.10.17,1.82,organic,Houston
12,08.10.17,1.84,organic,Houston
13,01.10.17,1.89,organic,Houston
14,24.09.17,1.91,organic,Houston
15,17.09.17,1.92,organic,Houston
16,10.09.17,1.8,organic,Houston
17,03.09.17,1.85,organic,Houston
18,27.08.17,1.89,organic,Houston
19,20.08.17,1.57,organic,Houston
20,13.08.17,1.39,organic,Houston
21,06.08.17,1.4,organic,Houston
22,30.07.17,1.41,organic,Houston
23,23.07.17,1.41,organic,Houston
24,16.07.17,1.41,organic,Houston
25,09.07.17,1.08,organic,Houston
26,02.07.17,1.21,organic,Houston
27,25.06.17,1.3,organic,Houston
28,18.06.17,1.03,organic,Houston
29,11.06.17,1.02,organic,Houston
30,04.06.17,1.11,organic,Houston
31,28.05.17,1.19,organic,Houston
32,21.05.17,1.39,organic,Houston
33,14.05.17,1.39,organic,Houston
34,07.05.17,1.25,organic,Houston
35,30.04.17,1.18,organic,Houston
36,23.04.17,0.91,organic,Houston
37,16.04.17,0.88,organic,Houston
38,09.04.17,0.93,organic,Houston
39,02.04.17,0.92,organic,Houston
40,26.03.17,0.9,organic,Houston
41,19.03.17,0.87,organic,Houston
42,12.03.17,0.92,organic,Houston
43,05.03.17,0.92,organic,Houston
44,26.02.17,0.91,organic,Houston
45,19.02.17,0.89,organic,Houston
46,12.02.17,0.92,organic,Houston
47,05.02.17,0.93,organic,Houston
48,29.01.17,0.93,organic,Houston
49,22.01.17,0.94,organic,Houston
50,15.01.17,0.95,organic,Houston
51,08.01.17,1.07,organic,Houston
52,01.01.17,1.4,organic,Houston
0,31.12.17,1.45,organic,Indianapolis
1,24.12.17,1.4,organic,Indianapolis
2,17.12.17,1.38,organic,Indianapolis
3,10.12.17,1.42,organic,Indianapolis
4,03.12.17,1.42,organic,Indianapolis
5,26.11.17,1.44,organic,Indianapolis
6,19.11.17,1.42,organic,Indianapolis
7,12.11.17,1.49,organic,Indianapolis
8,05.11.17,1.48,organic,Indianapolis
9,29.10.17,1.54,organic,Indianapolis
10,22.10.17,1.48,organic,Indianapolis
11,15.10.17,1.57,organic,Indianapolis
12,08.10.17,1.69,organic,Indianapolis
13,01.10.17,1.68,organic,Indianapolis
14,24.09.17,1.75,organic,Indianapolis
15,17.09.17,1.73,organic,Indianapolis
16,10.09.17,1.69,organic,Indianapolis
17,03.09.17,1.73,organic,Indianapolis
18,27.08.17,1.62,organic,Indianapolis
19,20.08.17,1.64,organic,Indianapolis
20,13.08.17,1.41,organic,Indianapolis
21,06.08.17,1.45,organic,Indianapolis
22,30.07.17,1.49,organic,Indianapolis
23,23.07.17,1.6,organic,Indianapolis
24,16.07.17,1.48,organic,Indianapolis
25,09.07.17,1.38,organic,Indianapolis
26,02.07.17,1.51,organic,Indianapolis
27,25.06.17,1.34,organic,Indianapolis
28,18.06.17,1.27,organic,Indianapolis
29,11.06.17,0.84,organic,Indianapolis
30,04.06.17,1.25,organic,Indianapolis
31,28.05.17,1.52,organic,Indianapolis
32,21.05.17,0.92,organic,Indianapolis
33,14.05.17,1.65,organic,Indianapolis
34,07.05.17,1.7,organic,Indianapolis
35,30.04.17,1.77,organic,Indianapolis
36,23.04.17,1.62,organic,Indianapolis
37,16.04.17,1.35,organic,Indianapolis
38,09.04.17,1.06,organic,Indianapolis
39,02.04.17,1.37,organic,Indianapolis
40,26.03.17,1.02,organic,Indianapolis
41,19.03.17,1.49,organic,Indianapolis
42,12.03.17,0.93,organic,Indianapolis
43,05.03.17,1.35,organic,Indianapolis
44,26.02.17,0.9,organic,Indianapolis
45,19.02.17,1.24,organic,Indianapolis
46,12.02.17,1.15,organic,Indianapolis
47,05.02.17,1.35,organic,Indianapolis
48,29.01.17,1.04,organic,Indianapolis
49,22.01.17,0.84,organic,Indianapolis
50,15.01.17,1.31,organic,Indianapolis
51,08.01.17,1.6,organic,Indianapolis
52,01.01.17,1.76,organic,Indianapolis
0,31.12.17,1.65,organic,Jacksonville
1,24.12.17,1.87,organic,Jacksonville
2,17.12.17,1.61,organic,Jacksonville
3,10.12.17,1.59,organic,Jacksonville
4,03.12.17,1.8,organic,Jacksonville
5,26.11.17,1.87,organic,Jacksonville
6,19.11.17,1.94,organic,Jacksonville
7,12.11.17,1.89,organic,Jacksonville
8,05.11.17,2.04,organic,Jacksonville
9,29.10.17,2.16,organic,Jacksonville
10,22.10.17,2.02,organic,Jacksonville
11,15.10.17,2.55,organic,Jacksonville
12,08.10.17,2.31,organic,Jacksonville
13,01.10.17,2.99,organic,Jacksonville
14,24.09.17,2.57,organic,Jacksonville
15,17.09.17,2.58,organic,Jacksonville
16,10.09.17,2.35,organic,Jacksonville
17,03.09.17,2.42,organic,Jacksonville
18,27.08.17,2.45,organic,Jacksonville
19,20.08.17,2.48,organic,Jacksonville
20,13.08.17,2,organic,Jacksonville
21,06.08.17,2.09,organic,Jacksonville
22,30.07.17,1.78,organic,Jacksonville
23,23.07.17,2.04,organic,Jacksonville
24,16.07.17,2.11,organic,Jacksonville
25,09.07.17,2.06,organic,Jacksonville
26,02.07.17,2.25,organic,Jacksonville
27,25.06.17,2.25,organic,Jacksonville
28,18.06.17,2.23,organic,Jacksonville
29,11.06.17,2.12,organic,Jacksonville
30,04.06.17,2.2,organic,Jacksonville
31,28.05.17,2.09,organic,Jacksonville
32,21.05.17,2.07,organic,Jacksonville
33,14.05.17,2.22,organic,Jacksonville
34,07.05.17,1.75,organic,Jacksonville
35,30.04.17,2.07,organic,Jacksonville
36,23.04.17,1.72,organic,Jacksonville
37,16.04.17,2.07,organic,Jacksonville
38,09.04.17,2.07,organic,Jacksonville
39,02.04.17,1.43,organic,Jacksonville
40,26.03.17,1.47,organic,Jacksonville
41,19.03.17,1.58,organic,Jacksonville
42,12.03.17,1.7,organic,Jacksonville
43,05.03.17,1.67,organic,Jacksonville
44,26.02.17,1.68,organic,Jacksonville
45,19.02.17,1.74,organic,Jacksonville
46,12.02.17,1.48,organic,Jacksonville
47,05.02.17,1.72,organic,Jacksonville
48,29.01.17,1.39,organic,Jacksonville
49,22.01.17,1.23,organic,Jacksonville
50,15.01.17,1.25,organic,Jacksonville
51,08.01.17,1.26,organic,Jacksonville
52,01.01.17,1.24,organic,Jacksonville
0,31.12.17,1.55,organic,LasVegas
1,24.12.17,1.89,organic,LasVegas
2,17.12.17,1.94,organic,LasVegas
3,10.12.17,1.68,organic,LasVegas
4,03.12.17,1.56,organic,LasVegas
5,26.11.17,1.95,organic,LasVegas
6,19.11.17,1.95,organic,LasVegas
7,12.11.17,1.79,organic,LasVegas
8,05.11.17,1.83,organic,LasVegas
9,29.10.17,1.93,organic,LasVegas
10,22.10.17,1.83,organic,LasVegas
11,15.10.17,1.99,organic,LasVegas
12,08.10.17,2.25,organic,LasVegas
13,01.10.17,2.24,organic,LasVegas
14,24.09.17,2.25,organic,LasVegas
15,17.09.17,2.39,organic,LasVegas
16,10.09.17,2.59,organic,LasVegas
17,03.09.17,2.64,organic,LasVegas
18,27.08.17,2.47,organic,LasVegas
19,20.08.17,2.43,organic,LasVegas
20,13.08.17,2.05,organic,LasVegas
21,06.08.17,1.74,organic,LasVegas
22,30.07.17,1.72,organic,LasVegas
23,23.07.17,1.89,organic,LasVegas
24,16.07.17,1.89,organic,LasVegas
25,09.07.17,1.82,organic,LasVegas
26,02.07.17,1.73,organic,LasVegas
27,25.06.17,1.67,organic,LasVegas
28,18.06.17,1.76,organic,LasVegas
29,11.06.17,1.74,organic,LasVegas
30,04.06.17,1.72,organic,LasVegas
31,28.05.17,1.74,organic,LasVegas
32,21.05.17,1.95,organic,LasVegas
33,14.05.17,1.89,organic,LasVegas
34,07.05.17,2.03,organic,LasVegas
35,30.04.17,1.98,organic,LasVegas
36,23.04.17,1.67,organic,LasVegas
37,16.04.17,1.32,organic,LasVegas
38,09.04.17,1.24,organic,LasVegas
39,02.04.17,1.19,organic,LasVegas
40,26.03.17,1.21,organic,LasVegas
41,19.03.17,1.27,organic,LasVegas
42,12.03.17,1.16,organic,LasVegas
43,05.03.17,1.01,organic,LasVegas
44,26.02.17,1.09,organic,LasVegas
45,19.02.17,1.15,organic,LasVegas
46,12.02.17,1.18,organic,LasVegas
47,05.02.17,1.23,organic,LasVegas
48,29.01.17,1.31,organic,LasVegas
49,22.01.17,1.34,organic,LasVegas
50,15.01.17,1.39,organic,LasVegas
51,08.01.17,1.22,organic,LasVegas
52,01.01.17,1.36,organic,LasVegas
0,31.12.17,1.74,organic,LosAngeles
1,24.12.17,1.8,organic,LosAngeles
2,17.12.17,1.7,organic,LosAngeles
3,10.12.17,1.78,organic,LosAngeles
4,03.12.17,1.77,organic,LosAngeles
5,26.11.17,2.01,organic,LosAngeles
6,19.11.17,1.99,organic,LosAngeles
7,12.11.17,1.98,organic,LosAngeles
8,05.11.17,1.72,organic,LosAngeles
9,29.10.17,1.99,organic,LosAngeles
10,22.10.17,1.99,organic,LosAngeles
11,15.10.17,2.12,organic,LosAngeles
12,08.10.17,2.28,organic,LosAngeles
13,01.10.17,2.1,organic,LosAngeles
14,24.09.17,2.03,organic,LosAngeles
15,17.09.17,2.32,organic,LosAngeles
16,10.09.17,2.32,organic,LosAngeles
17,03.09.17,2.11,organic,LosAngeles
18,27.08.17,2.37,organic,LosAngeles
19,20.08.17,2.16,organic,LosAngeles
20,13.08.17,2.04,organic,LosAngeles
21,06.08.17,2.1,organic,LosAngeles
22,30.07.17,2.1,organic,LosAngeles
23,23.07.17,2.07,organic,LosAngeles
24,16.07.17,2.02,organic,LosAngeles
25,09.07.17,1.42,organic,LosAngeles
26,02.07.17,1.46,organic,LosAngeles
27,25.06.17,1.37,organic,LosAngeles
28,18.06.17,1.37,organic,LosAngeles
29,11.06.17,1.35,organic,LosAngeles
30,04.06.17,1.28,organic,LosAngeles
31,28.05.17,1.37,organic,LosAngeles
32,21.05.17,1.42,organic,LosAngeles
33,14.05.17,1.4,organic,LosAngeles
34,07.05.17,1.31,organic,LosAngeles
35,30.04.17,1.25,organic,LosAngeles
36,23.04.17,1.25,organic,LosAngeles
37,16.04.17,1.31,organic,LosAngeles
38,09.04.17,1.3,organic,LosAngeles
39,02.04.17,1.3,organic,LosAngeles
40,26.03.17,1.33,organic,LosAngeles
41,19.03.17,1.25,organic,LosAngeles
42,12.03.17,1.19,organic,LosAngeles
43,05.03.17,1.07,organic,LosAngeles
44,26.02.17,1.05,organic,LosAngeles
45,19.02.17,1.19,organic,LosAngeles
46,12.02.17,1.17,organic,LosAngeles
47,05.02.17,1.19,organic,LosAngeles
48,29.01.17,1.09,organic,LosAngeles
49,22.01.17,1.27,organic,LosAngeles
50,15.01.17,1.3,organic,LosAngeles
51,08.01.17,1.19,organic,LosAngeles
52,01.01.17,1.07,organic,LosAngeles
0,31.12.17,1.16,organic,Louisville
1,24.12.17,1.58,organic,Louisville
2,17.12.17,1.57,organic,Louisville
3,10.12.17,1.54,organic,Louisville
4,03.12.17,1.59,organic,Louisville
5,26.11.17,1.63,organic,Louisville
6,19.11.17,1.62,organic,Louisville
7,12.11.17,1.69,organic,Louisville
8,05.11.17,1.7,organic,Louisville
9,29.10.17,1.84,organic,Louisville
10,22.10.17,1.82,organic,Louisville
11,15.10.17,1.88,organic,Louisville
12,08.10.17,2.15,organic,Louisville
13,01.10.17,2.29,organic,Louisville
14,24.09.17,2.21,organic,Louisville
15,17.09.17,2.12,organic,Louisville
16,10.09.17,2,organic,Louisville
17,03.09.17,1.98,organic,Louisville
18,27.08.17,1.9,organic,Louisville
19,20.08.17,1.86,organic,Louisville
20,13.08.17,1.67,organic,Louisville
21,06.08.17,1.73,organic,Louisville
22,30.07.17,1.56,organic,Louisville
23,23.07.17,1.6,organic,Louisville
24,16.07.17,1.55,organic,Louisville
25,09.07.17,1.61,organic,Louisville
26,02.07.17,1.26,organic,Louisville
27,25.06.17,1.45,organic,Louisville
28,18.06.17,1.19,organic,Louisville
29,11.06.17,1,organic,Louisville
30,04.06.17,1.34,organic,Louisville
31,28.05.17,1.32,organic,Louisville
32,21.05.17,1.29,organic,Louisville
33,14.05.17,1.15,organic,Louisville
34,07.05.17,1.48,organic,Louisville
35,30.04.17,1.4,organic,Louisville
36,23.04.17,1.59,organic,Louisville
37,16.04.17,1.34,organic,Louisville
38,09.04.17,1.91,organic,Louisville
39,02.04.17,1.38,organic,Louisville
40,26.03.17,0.74,organic,Louisville
41,19.03.17,0.95,organic,Louisville
42,12.03.17,0.65,organic,Louisville
43,05.03.17,0.56,organic,Louisville
44,26.02.17,0.77,organic,Louisville
45,19.02.17,0.56,organic,Louisville
46,12.02.17,0.8,organic,Louisville
47,05.02.17,1.36,organic,Louisville
48,29.01.17,1.45,organic,Louisville
49,22.01.17,1.31,organic,Louisville
50,15.01.17,1.6,organic,Louisville
51,08.01.17,1.55,organic,Louisville
52,01.01.17,1.59,organic,Louisville
0,31.12.17,1.48,organic,MiamiFtLauderdale
1,24.12.17,1.59,organic,MiamiFtLauderdale
2,17.12.17,1.59,organic,MiamiFtLauderdale
3,10.12.17,1.48,organic,MiamiFtLauderdale
4,03.12.17,1.58,organic,MiamiFtLauderdale
5,26.11.17,1.67,organic,MiamiFtLauderdale
6,19.11.17,1.63,organic,MiamiFtLauderdale
7,12.11.17,1.94,organic,MiamiFtLauderdale
8,05.11.17,1.96,organic,MiamiFtLauderdale
9,29.10.17,1.84,organic,MiamiFtLauderdale
10,22.10.17,2.19,organic,MiamiFtLauderdale
11,15.10.17,2.62,organic,MiamiFtLauderdale
12,08.10.17,1.97,organic,MiamiFtLauderdale
13,01.10.17,2.09,organic,MiamiFtLauderdale
14,24.09.17,1.9,organic,MiamiFtLauderdale
15,17.09.17,1.76,organic,MiamiFtLauderdale
16,10.09.17,1.74,organic,MiamiFtLauderdale
17,03.09.17,1.67,organic,MiamiFtLauderdale
18,27.08.17,1.55,organic,MiamiFtLauderdale
19,20.08.17,1.48,organic,MiamiFtLauderdale
20,13.08.17,1.47,organic,MiamiFtLauderdale
21,06.08.17,1.5,organic,MiamiFtLauderdale
22,30.07.17,1.38,organic,MiamiFtLauderdale
23,23.07.17,1.41,organic,MiamiFtLauderdale
24,16.07.17,1.44,organic,MiamiFtLauderdale
25,09.07.17,1.76,organic,MiamiFtLauderdale
26,02.07.17,1.92,organic,MiamiFtLauderdale
27,25.06.17,2.02,organic,MiamiFtLauderdale
28,18.06.17,1.88,organic,MiamiFtLauderdale
29,11.06.17,1.89,organic,MiamiFtLauderdale
30,04.06.17,1.97,organic,MiamiFtLauderdale
31,28.05.17,1.88,organic,MiamiFtLauderdale
32,21.05.17,1.58,organic,MiamiFtLauderdale
33,14.05.17,1.42,organic,MiamiFtLauderdale
34,07.05.17,2.08,organic,MiamiFtLauderdale
35,30.04.17,2.4,organic,MiamiFtLauderdale
36,23.04.17,2.36,organic,MiamiFtLauderdale
37,16.04.17,2.81,organic,MiamiFtLauderdale
38,09.04.17,2.32,organic,MiamiFtLauderdale
39,02.04.17,2.03,organic,MiamiFtLauderdale
40,26.03.17,1.74,organic,MiamiFtLauderdale
41,19.03.17,2.59,organic,MiamiFtLauderdale
42,12.03.17,3.05,organic,MiamiFtLauderdale
43,05.03.17,2.47,organic,MiamiFtLauderdale
44,26.02.17,2.43,organic,MiamiFtLauderdale
45,19.02.17,1.65,organic,MiamiFtLauderdale
46,12.02.17,1.29,organic,MiamiFtLauderdale
47,05.02.17,1.41,organic,MiamiFtLauderdale
48,29.01.17,1.23,organic,MiamiFtLauderdale
49,22.01.17,1.19,organic,MiamiFtLauderdale
50,15.01.17,1.19,organic,MiamiFtLauderdale
51,08.01.17,1.23,organic,MiamiFtLauderdale
52,01.01.17,1.21,organic,MiamiFtLauderdale
0,31.12.17,1.6,organic,Midsouth
1,24.12.17,1.67,organic,Midsouth
2,17.12.17,1.66,organic,Midsouth
3,10.12.17,1.61,organic,Midsouth
4,03.12.17,1.66,organic,Midsouth
5,26.11.17,1.75,organic,Midsouth
6,19.11.17,1.82,organic,Midsouth
7,12.11.17,1.82,organic,Midsouth
8,05.11.17,1.85,organic,Midsouth
9,29.10.17,1.8,organic,Midsouth
10,22.10.17,1.8,organic,Midsouth
11,15.10.17,1.84,organic,Midsouth
12,08.10.17,1.87,organic,Midsouth
13,01.10.17,1.99,organic,Midsouth
14,24.09.17,1.91,organic,Midsouth
15,17.09.17,1.93,organic,Midsouth
16,10.09.17,2.03,organic,Midsouth
17,03.09.17,2.13,organic,Midsouth
18,27.08.17,2.17,organic,Midsouth
19,20.08.17,2.02,organic,Midsouth
20,13.08.17,1.85,organic,Midsouth
21,06.08.17,1.88,organic,Midsouth
22,30.07.17,1.68,organic,Midsouth
23,23.07.17,1.57,organic,Midsouth
24,16.07.17,1.69,organic,Midsouth
25,09.07.17,1.88,organic,Midsouth
26,02.07.17,1.78,organic,Midsouth
27,25.06.17,1.75,organic,Midsouth
28,18.06.17,1.73,organic,Midsouth
29,11.06.17,1.61,organic,Midsouth
30,04.06.17,1.85,organic,Midsouth
31,28.05.17,1.91,organic,Midsouth
32,21.05.17,1.9,organic,Midsouth
33,14.05.17,1.76,organic,Midsouth
34,07.05.17,1.96,organic,Midsouth
35,30.04.17,1.96,organic,Midsouth
36,23.04.17,2.03,organic,Midsouth
37,16.04.17,1.68,organic,Midsouth
38,09.04.17,1.5,organic,Midsouth
39,02.04.17,1.67,organic,Midsouth
40,26.03.17,1.41,organic,Midsouth
41,19.03.17,1.59,organic,Midsouth
42,12.03.17,1.35,organic,Midsouth
43,05.03.17,1.02,organic,Midsouth
44,26.02.17,1.12,organic,Midsouth
45,19.02.17,1.14,organic,Midsouth
46,12.02.17,1.21,organic,Midsouth
47,05.02.17,1.49,organic,Midsouth
48,29.01.17,1.54,organic,Midsouth
49,22.01.17,1.49,organic,Midsouth
50,15.01.17,1.67,organic,Midsouth
51,08.01.17,1.61,organic,Midsouth
52,01.01.17,1.72,organic,Midsouth
0,31.12.17,1.52,organic,Nashville
1,24.12.17,1.56,organic,Nashville
2,17.12.17,1.62,organic,Nashville
3,10.12.17,1.59,organic,Nashville
4,03.12.17,1.59,organic,Nashville
5,26.11.17,1.57,organic,Nashville
6,19.11.17,1.61,organic,Nashville
7,12.11.17,1.74,organic,Nashville
8,05.11.17,1.71,organic,Nashville
9,29.10.17,1.76,organic,Nashville
10,22.10.17,1.78,organic,Nashville
11,15.10.17,1.96,organic,Nashville
12,08.10.17,2.17,organic,Nashville
13,01.10.17,2.22,organic,Nashville
14,24.09.17,2.24,organic,Nashville
15,17.09.17,2.19,organic,Nashville
16,10.09.17,2.15,organic,Nashville
17,03.09.17,2.04,organic,Nashville
18,27.08.17,1.89,organic,Nashville
19,20.08.17,1.84,organic,Nashville
20,13.08.17,1.61,organic,Nashville
21,06.08.17,1.54,organic,Nashville
22,30.07.17,1.5,organic,Nashville
23,23.07.17,1.43,organic,Nashville
24,16.07.17,1.54,organic,Nashville
25,09.07.17,1.49,organic,Nashville
26,02.07.17,1.2,organic,Nashville
