X1,Date,Small Bags,Large Bags,XLarge Bags,type,region,SmallMediumAvocado,LargeAvocado,ExtraLargeAvocado
51,08.01.17,40878.78,2478.88,0,organic,Midsouth,4046_3638.19,4225_41242.82,4770_2265.14
52,01.01.17,29203.33,1826.5,0,organic,Midsouth,4046_3353.64,4225_36090.72,4770_1813.6
0,31.12.17,3056.04,2454.96,0,organic,Nashville,4046_51.97,4225_1535.55,4770_0
1,24.12.17,3146.85,1763.24,0,organic,Nashville,4046_70.46,4225_2170.79,4770_0
2,17.12.17,2612.39,2153.35,0,organic,Nashville,4046_41.87,4225_1898.54,4770_0
3,10.12.17,2376.7,1351.34,0,organic,Nashville,4046_19.21,4225_1730.07,4770_0
4,03.12.17,2230.29,767.59,0,organic,Nashville,4046_49.22,4225_1937.45,4770_0
5,26.11.17,2667.33,1051.5,0,organic,Nashville,4046_50.44,4225_1862.68,4770_0
6,19.11.17,2376.14,675.15,0,organic,Nashville,4046_51.28,4225_2032.17,4770_0
7,12.11.17,2233.49,1680.64,0,organic,Nashville,4046_58.43,4225_1861.34,4770_0
8,05.11.17,3131.99,1167.89,0,organic,Nashville,4046_72.89,4225_1957.67,4770_0
9,29.10.17,2957.01,1745.57,0,organic,Nashville,4046_75.61,4225_2571.96,4770_0
10,22.10.17,2340.14,3191.6,0,organic,Nashville,4046_57.76,4225_3126.34,4770_0
11,15.10.17,2567.53,1963.61,0,organic,Nashville,4046_67.23,4225_2947.41,4770_0
12,08.10.17,2453.39,1654.09,0,organic,Nashville,4046_60.89,4225_2903.35,4770_0
13,01.10.17,3217.15,2097.81,0,organic,Nashville,4046_88.65,4225_2826.04,4770_0
14,24.09.17,1601.56,4711.43,0,organic,Nashville,4046_104.37,4225_2500.14,4770_0
15,17.09.17,1778.3,4126.42,0,organic,Nashville,4046_117.04,4225_2557.35,4770_0
16,10.09.17,2482.62,3744.04,0,organic,Nashville,4046_94.38,4225_2782.28,4770_0
17,03.09.17,1630.5,3912.98,0,organic,Nashville,4046_166.84,4225_2919.13,4770_0
18,27.08.17,3247.47,3013.42,0,organic,Nashville,4046_120.56,4225_2952.01,4770_0
19,20.08.17,1925,2349.91,0,organic,Nashville,4046_80.4,4225_2884.69,4770_0
20,13.08.17,1738.89,588.08,0,organic,Nashville,4046_25.2,4225_2387.12,4770_0
21,06.08.17,2337.43,2990.84,0,organic,Nashville,4046_71.27,4225_2677.74,4770_0
22,30.07.17,2457.58,3260.87,0,organic,Nashville,4046_54.78,4225_2881.16,4770_0
23,23.07.17,3353.33,4734.61,0,organic,Nashville,4046_39.23,4225_3771.3,4770_0
24,16.07.17,1707.77,3135.86,0,organic,Nashville,4046_52.6,4225_3594.22,4770_0
25,09.07.17,1833.89,1282.63,0,organic,Nashville,4046_103.67,4225_3658.81,4770_0
26,02.07.17,1961.11,7166.78,0,organic,Nashville,4046_163.03,4225_3207,4770_0
27,25.06.17,2124.45,5901.37,0,organic,Nashville,4046_94.3,4225_2957.15,4770_0
28,18.06.17,2083.51,6500.09,0,organic,Nashville,4046_146.66,4225_3631.53,4770_0
29,11.06.17,1731.86,8395.04,0,organic,Nashville,4046_380.62,4225_3321.97,4770_0
30,04.06.17,502.43,6528.45,0,organic,Nashville,4046_350.07,4225_3197.16,4770_0
31,28.05.17,341.21,5642.32,0,organic,Nashville,4046_435.62,4225_2257.51,4770_0
32,21.05.17,591.22,5864.35,0,organic,Nashville,4046_358.52,4225_2467.74,4770_0
33,14.05.17,213.03,12847.62,0,organic,Nashville,4046_556.49,4225_2648.6,4770_0
34,07.05.17,216.57,3587.31,0,organic,Nashville,4046_191.24,4225_2221.64,4770_0
35,30.04.17,192.66,7593.74,0,organic,Nashville,4046_387.36,4225_2926.48,4770_0
36,23.04.17,157.88,3119.2,0,organic,Nashville,4046_582.27,4225_3204.62,4770_0
37,16.04.17,248.29,4674.94,0,organic,Nashville,4046_475.47,4225_3049.63,4770_0
38,09.04.17,1123.08,657.86,0,organic,Nashville,4046_572.93,4225_2987.08,4770_0
39,02.04.17,490.19,2903.55,0,organic,Nashville,4046_419.42,4225_2523.62,4770_0
40,26.03.17,218.01,7128.17,0,organic,Nashville,4046_422.08,4225_1987.08,4770_0
41,19.03.17,97.78,3528.69,0,organic,Nashville,4046_340.95,4225_2019.05,4770_0
42,12.03.17,66.66,9050.18,0,organic,Nashville,4046_523.31,4225_1918.64,4770_0
43,05.03.17,122.78,14740.53,0,organic,Nashville,4046_481.81,4225_1790.33,4770_0
44,26.02.17,115,8060.49,0,organic,Nashville,4046_329.8,4225_2415.49,4770_0
45,19.02.17,120.01,10819.33,0,organic,Nashville,4046_284.78,4225_2310.55,4770_0
46,12.02.17,196.14,10575.58,0,organic,Nashville,4046_337.21,4225_2693.07,4770_0
47,05.02.17,56.67,1780.55,0,organic,Nashville,4046_338.27,4225_2130.07,4770_0
48,29.01.17,78.33,903.05,0,organic,Nashville,4046_296.39,4225_1977.1,4770_0
49,22.01.17,57.77,4109.38,0,organic,Nashville,4046_172.58,4225_2287.61,4770_0
50,15.01.17,73.89,630.89,0,organic,Nashville,4046_238.89,4225_2018.46,4770_0
51,08.01.17,62.22,505.49,0,organic,Nashville,4046_209,4225_2389.04,4770_0
52,01.01.17,62.22,387.48,0,organic,Nashville,4046_210.85,4225_3088.93,4770_0
0,31.12.17,4876.66,134.4,0,organic,NewOrleansMobile,4046_214.92,4225_115.16,4770_0
1,24.12.17,5116.66,280.44,0,organic,NewOrleansMobile,4046_123.5,4225_54.36,4770_0
2,17.12.17,5633.33,6.67,0,organic,NewOrleansMobile,4046_69.75,4225_79.68,4770_0
3,10.12.17,5293.34,6.67,0,organic,NewOrleansMobile,4046_141.27,4225_47.66,4770_0
4,03.12.17,5225.55,189.25,0,organic,NewOrleansMobile,4046_85.78,4225_149.33,4770_0
5,26.11.17,4548.89,240.59,0,organic,NewOrleansMobile,4046_87.3,4225_65.02,4770_0
6,19.11.17,6092.22,301.41,0,organic,NewOrleansMobile,4046_78.99,4225_209.01,4770_0
7,12.11.17,5588.9,30.7,0,organic,NewOrleansMobile,4046_80.51,4225_111.76,4770_0
8,05.11.17,5123.32,549.78,0,organic,NewOrleansMobile,4046_110.32,4225_92.85,4770_0
9,29.10.17,5561.11,283.7,0,organic,NewOrleansMobile,4046_89.32,4225_154,4770_0
10,22.10.17,3234.45,13.4,0,organic,NewOrleansMobile,4046_83.45,4225_125.29,4770_0
11,15.10.17,1816.67,3.33,0,organic,NewOrleansMobile,4046_252.53,4225_100.4,4770_0
12,08.10.17,2111.23,10,0,organic,NewOrleansMobile,4046_208.27,4225_73.21,4770_0
13,01.10.17,3269.44,156.93,0,organic,NewOrleansMobile,4046_207.39,4225_135.26,4770_0
14,24.09.17,5656.66,821.39,0,organic,NewOrleansMobile,4046_155.62,4225_218.47,4770_0
15,17.09.17,5023.34,796.01,0,organic,NewOrleansMobile,4046_313.42,4225_179.09,4770_0
16,10.09.17,5804.52,422.88,0,organic,NewOrleansMobile,4046_248.6,4225_125.76,4770_0
17,03.09.17,6707.19,16.66,0,organic,NewOrleansMobile,4046_222.83,4225_202.3,4770_0
18,27.08.17,7128.28,3.33,0,organic,NewOrleansMobile,4046_162.94,4225_337.52,4770_0
19,20.08.17,6314.35,3.33,0,organic,NewOrleansMobile,4046_252.01,4225_296.52,4770_0
20,13.08.17,7945.56,16.67,0,organic,NewOrleansMobile,4046_164.92,4225_93.1,4770_0
21,06.08.17,6781.1,13.33,0,organic,NewOrleansMobile,4046_128.76,4225_71.31,4770_0
22,30.07.17,5458.89,10,0,organic,NewOrleansMobile,4046_228.57,4225_118.74,4770_0
23,23.07.17,2162.22,6.67,0,organic,NewOrleansMobile,4046_102.75,4225_55.78,4770_0
24,16.07.17,5157.76,3.33,0,organic,NewOrleansMobile,4046_157.91,4225_128.12,4770_0
25,09.07.17,1461.12,10,0,organic,NewOrleansMobile,4046_103.74,4225_367.42,4770_0
26,02.07.17,1662.22,16.67,0,organic,NewOrleansMobile,4046_183.02,4225_838.35,4770_0
27,25.06.17,738.34,6.66,0,organic,NewOrleansMobile,4046_64.99,4225_472.65,4770_0
28,18.06.17,150,3.33,0,organic,NewOrleansMobile,4046_103.46,4225_679.9,4770_0
29,11.06.17,106.14,3.33,0,organic,NewOrleansMobile,4046_399.62,4225_5.92,4770_0
30,04.06.17,762.15,0,0,organic,NewOrleansMobile,4046_417.01,4225_0,4770_0
31,28.05.17,1694.74,305.15,0,organic,NewOrleansMobile,4046_367.18,4225_0,4770_0
32,21.05.17,1094.78,178.95,0,organic,NewOrleansMobile,4046_536.85,4225_23.86,4770_0
33,14.05.17,744.97,99.67,0,organic,NewOrleansMobile,4046_900.99,4225_0,4770_0
34,07.05.17,2418.72,950.93,0,organic,NewOrleansMobile,4046_353.11,4225_0,4770_0
35,30.04.17,381.66,0,0,organic,NewOrleansMobile,4046_228.39,4225_24.04,4770_0
36,23.04.17,2616.94,0,0,organic,NewOrleansMobile,4046_295.32,4225_12.1,4770_0
37,16.04.17,4280,500.84,0,organic,NewOrleansMobile,4046_213.2,4225_0,4770_0
38,09.04.17,4707.5,508.9,0,organic,NewOrleansMobile,4046_281.91,4225_0,4770_0
39,02.04.17,5484.77,761.68,0,organic,NewOrleansMobile,4046_293.79,4225_0,4770_0
40,26.03.17,3380,225.06,0,organic,NewOrleansMobile,4046_233.24,4225_0,4770_0
41,19.03.17,904.02,529.66,0,organic,NewOrleansMobile,4046_83.52,4225_0,4770_0
42,12.03.17,2461.53,951.51,0,organic,NewOrleansMobile,4046_369.23,4225_0,4770_0
43,05.03.17,3487.08,432.79,0,organic,NewOrleansMobile,4046_429.04,4225_0,4770_0
44,26.02.17,5155.23,431.61,0,organic,NewOrleansMobile,4046_151.65,4225_6.32,4770_0
45,19.02.17,4830.72,190.44,0,organic,NewOrleansMobile,4046_139.21,4225_0,4770_0
46,12.02.17,5927.54,243.56,0,organic,NewOrleansMobile,4046_254.69,4225_0,4770_0
47,05.02.17,1874.51,1174.74,0,organic,NewOrleansMobile,4046_326.31,4225_6.26,4770_0
48,29.01.17,1861.27,948.73,0,organic,NewOrleansMobile,4046_129.28,4225_0,4770_0
49,22.01.17,2815.27,1016.66,0,organic,NewOrleansMobile,4046_190.38,4225_5.98,4770_0
50,15.01.17,2775.42,984.97,0,organic,NewOrleansMobile,4046_101.17,4225_11.9,4770_0
51,08.01.17,3309.59,1578.8,0,organic,NewOrleansMobile,4046_189.58,4225_0,4770_0
52,01.01.17,1947.5,733.21,0,organic,NewOrleansMobile,4046_125.73,4225_11.78,4770_0
0,31.12.17,46167.94,2,0,organic,NewYork,4046_6476.19,4225_16996.47,4770_134.7
1,24.12.17,45130.97,112.47,0,organic,NewYork,4046_9007.76,4225_20286.73,4770_241.8
2,17.12.17,44572.56,991.54,0,organic,NewYork,4046_7786.02,4225_22015.68,4770_96.31
3,10.12.17,50816.5,371.47,0,organic,NewYork,4046_8727.63,4225_19910.92,4770_102.93
4,03.12.17,43868.01,786.57,0,organic,NewYork,4046_14732.14,4225_35839.64,4770_73.33
5,26.11.17,43299.16,47.63,0,organic,NewYork,4046_5280.67,4225_14350.39,4770_178.15
6,19.11.17,46015.76,47.5,0,organic,NewYork,4046_5986.02,4225_16315.77,4770_101.81
7,12.11.17,50266.64,186.5,0,organic,NewYork,4046_5949.51,4225_17740.19,4770_170.06
8,05.11.17,48214.28,148.36,0,organic,NewYork,4046_5539.92,4225_17479.3,4770_118.99
9,29.10.17,46069.13,74.04,0,organic,NewYork,4046_5301.96,4225_19352.26,4770_84.57
10,22.10.17,46411.29,167.37,0,organic,NewYork,4046_5760.74,4225_17860.14,4770_73.28
11,15.10.17,48265.51,147.51,0,organic,NewYork,4046_6708.76,4225_14018.78,4770_100.55
12,08.10.17,43893.94,121.25,0,organic,NewYork,4046_6353.85,4225_16664.55,4770_133.03
13,01.10.17,43667.44,22.32,0,organic,NewYork,4046_5060.7,4225_14782.9,4770_90.07
14,24.09.17,42664.53,0,0,organic,NewYork,4046_5244.89,4225_22378.4,4770_77.37
15,17.09.17,42464.68,0,0,organic,NewYork,4046_4879.35,4225_23574.9,4770_12.3
16,10.09.17,55915.88,0,0,organic,NewYork,4046_5734.05,4225_28471.55,4770_57.34
17,03.09.17,44024.17,0,0,organic,NewYork,4046_8610.72,4225_29307.53,4770_233.62
18,27.08.17,44051.13,0,0,organic,NewYork,4046_4774.28,4225_24947.05,4770_93.05
19,20.08.17,52260.7,0,0,organic,NewYork,4046_11650.4,4225_43213.82,4770_149.8
20,13.08.17,46723.25,5.93,0,organic,NewYork,4046_4392.15,4225_21953.83,4770_234.58
21,06.08.17,49486.44,96.02,0,organic,NewYork,4046_3899.19,4225_18435.36,4770_158.28
22,30.07.17,49656.41,8.37,0,organic,NewYork,4046_3407.72,4225_17677.84,4770_285.56
23,23.07.17,60473.16,35.53,0,organic,NewYork,4046_5573.31,4225_20491.42,4770_1314.87
24,16.07.17,50548.31,0,0,organic,NewYork,4046_7856.39,4225_19545.1,4770_2330.29
25,09.07.17,32621.28,0,0,organic,NewYork,4046_3895.32,4225_21115.87,4770_1931.13
26,02.07.17,30319.95,0,0,organic,NewYork,4046_5739.89,4225_25934.55,4770_1805.76
27,25.06.17,33342.24,4.89,0,organic,NewYork,4046_5993.84,4225_27972.54,4770_1229.15
28,18.06.17,38126.3,1315.2,0,organic,NewYork,4046_32342.06,4225_94247.03,4770_277.54
29,11.06.17,37772.25,707.96,0,organic,NewYork,4046_9032.28,4225_33481.66,4770_685.11
30,04.06.17,39892.76,1270.05,0,organic,NewYork,4046_17822.91,4225_52648.14,4770_1178.91
31,28.05.17,38971.17,128.07,0,organic,NewYork,4046_6137.98,4225_30135.14,4770_629.9
32,21.05.17,34668.09,0,0,organic,NewYork,4046_6849.35,4225_27571.04,4770_1575.09
33,14.05.17,36449.56,0,0,organic,NewYork,4046_6758.27,4225_25947.46,4770_2033.18
34,07.05.17,43553.36,0,0,organic,NewYork,4046_8039.83,4225_35366.86,4770_1665.22
35,30.04.17,39134.73,0,0,organic,NewYork,4046_32215.02,4225_82983.52,4770_1917.45
36,23.04.17,32297.7,24.46,0,organic,NewYork,4046_6752.28,4225_33878.47,4770_1022.4
37,16.04.17,31327.58,391.94,0,organic,NewYork,4046_21906.82,4225_72571.32,4770_210.54
38,09.04.17,25956.87,39.18,0,organic,NewYork,4046_8494.69,4225_34731.6,4770_166.09
39,02.04.17,30716.93,34.29,0,organic,NewYork,4046_28190.77,4225_80969.6,4770_128.39
40,26.03.17,34341.53,83.03,0,organic,NewYork,4046_12071.11,4225_41311.15,4770_90.5
41,19.03.17,30832.74,237.32,0,organic,NewYork,4046_30270.92,4225_85793.31,4770_114.28
42,12.03.17,43017.39,0,0,organic,NewYork,4046_9962.52,4225_40186.45,4770_162.33
43,05.03.17,33382.77,188.97,0,organic,NewYork,4046_20888.73,4225_66846.19,4770_235.43
44,26.02.17,28122.96,268.17,0,organic,NewYork,4046_14208.53,4225_48448.61,4770_164.07
45,19.02.17,29223.4,1581.84,0,organic,NewYork,4046_100285.03,4225_288953.97,4770_366.3
46,12.02.17,28971.43,253.72,0,organic,NewYork,4046_7402.11,4225_22697.49,4770_514.41
47,05.02.17,29581.48,327.64,0,organic,NewYork,4046_7829.32,4225_20623.8,4770_197.9
48,29.01.17,20510.68,354.92,0,organic,NewYork,4046_6492.22,4225_19169.83,4770_74.51
49,22.01.17,19821.48,282.8,0,organic,NewYork,4046_6679.14,4225_21232.95,4770_1039.74
50,15.01.17,17791.92,127.16,0,organic,NewYork,4046_6002.05,4225_18195.1,4770_117.02
51,08.01.17,17103.64,466.02,0,organic,NewYork,4046_6642.33,4225_18205.31,4770_338.5
52,01.01.17,11934.77,122.94,0,organic,NewYork,4046_6071.7,4225_20105.65,4770_1025.49
0,31.12.17,170878.67,13481.24,0,organic,Northeast,4046_11281.04,4225_33549.86,4770_122.83
1,24.12.17,186448.83,2765.36,0,organic,Northeast,4046_14885.87,4225_33389.98,4770_221.35
2,17.12.17,155391.08,18925.33,0,organic,Northeast,4046_13706.54,4225_34143.68,4770_94.76
3,10.12.17,182493.69,20382,0,organic,Northeast,4046_16117.35,4225_32493.29,4770_108.86
4,03.12.17,160329.49,10458,0,organic,Northeast,4046_23973.38,4225_52395.33,4770_86.28
5,26.11.17,155444.42,1805.29,0,organic,Northeast,4046_9276.35,4225_23321.1,4770_181.54
6,19.11.17,157175.48,10954.48,0,organic,Northeast,4046_10459.16,4225_25861.92,4770_114.95
7,12.11.17,176295.77,16683.75,0,organic,Northeast,4046_11004.36,4225_27532.26,4770_161.34
8,05.11.17,193133.43,8276.32,0,organic,Northeast,4046_10655.06,4225_27191.48,4770_115.51
9,29.10.17,218668.73,6247.38,0,organic,Northeast,4046_10127.06,4225_29797.6,4770_100.29
10,22.10.17,223697.53,291.27,0,organic,Northeast,4046_10671.96,4225_29448.03,4770_99.41
11,15.10.17,232373.13,276.21,0,organic,Northeast,4046_12497.35,4225_23859.81,4770_117.29
12,08.10.17,238752.11,247.26,0,organic,Northeast,4046_11078.6,4225_25362.38,4770_131.65
13,01.10.17,203353.59,39.94,0,organic,Northeast,4046_9408.76,4225_23215.19,4770_79.66
14,24.09.17,214282.33,44.31,0,organic,Northeast,4046_9811.16,4225_31012,4770_108.75
15,17.09.17,193019.04,1922.8,0,organic,Northeast,4046_9146.68,4225_34141.63,4770_44.41
16,10.09.17,188367.7,6817.68,0,organic,Northeast,4046_10454.25,4225_38728.87,4770_60.38
17,03.09.17,157440.62,8010.73,0,organic,Northeast,4046_15489.31,4225_42399.85,4770_207.82
18,27.08.17,164863.42,4477.97,0,organic,Northeast,4046_8766.1,4225_36924.09,4770_98.22
19,20.08.17,158281.96,15154.67,0,organic,Northeast,4046_19480.79,4225_58086.37,4770_153
20,13.08.17,146634.24,11334.44,0,organic,Northeast,4046_7031.08,4225_35496.01,4770_220.3
21,06.08.17,152573.08,25572.01,0,organic,Northeast,4046_6369.3,4225_31343.15,4770_143.23
22,30.07.17,153830.81,24578.57,0,organic,Northeast,4046_5868.8,4225_30074.75,4770_259.43
23,23.07.17,203830.16,25813.21,0,organic,Northeast,4046_8003.45,4225_34071.85,4770_1137.51
24,16.07.17,178777.51,12885.73,0,organic,Northeast,4046_12309.73,4225_34479.02,4770_2085.77
25,09.07.17,104841.75,12027,0,organic,Northeast,4046_6638.91,4225_35153.51,4770_1626.85
26,02.07.17,106878.45,9296.73,0,organic,Northeast,4046_8951.42,4225_43472.34,4770_1596.01
27,25.06.17,115565.9,11100.42,0,organic,Northeast,4046_8675.31,4225_45535.71,4770_1086.85
28,18.06.17,124213.2,13885.68,0,organic,Northeast,4046_45284.06,4225_123914.52,4770_265.91
29,11.06.17,116899.45,11534.86,0,organic,Northeast,4046_13018.96,4225_48648.68,4770_1883.32
30,04.06.17,139084.38,12657.6,0,organic,Northeast,4046_28716.42,4225_70360.01,4770_1020.12
31,28.05.17,124037.53,11202.94,0,organic,Northeast,4046_11400.57,4225_47209.92,4770_636.96
32,21.05.17,120158.47,9403.47,0,organic,Northeast,4046_10974.59,4225_44591.68,4770_1425.74
33,14.05.17,132557.14,13138,0,organic,Northeast,4046_11814.11,4225_42990.28,4770_1781.11
34,07.05.17,121185.9,16303.53,0,organic,Northeast,4046_12708.77,4225_53525.73,4770_1500.31
35,30.04.17,116115.13,5450.34,0,organic,Northeast,4046_45273.02,4225_109485.34,4770_1714.65
36,23.04.17,109123.48,12418.53,0,organic,Northeast,4046_11464.72,4225_46927.45,4770_879.96
37,16.04.17,112364.58,12356.04,0,organic,Northeast,4046_35022.89,4225_105350.43,4770_204.47
38,09.04.17,96848.27,10541.18,0,organic,Northeast,4046_14746.97,4225_48734.61,4770_165.24
39,02.04.17,102577.8,3596.78,0,organic,Northeast,4046_43055.81,4225_107196.78,4770_121.64
40,26.03.17,107372.46,9790.04,0,organic,Northeast,4046_18318.35,4225_55899.67,4770_86.39
41,19.03.17,106097.64,8673.83,0,organic,Northeast,4046_45037.68,4225_116111.93,4770_163.76
42,12.03.17,113186.39,6660.87,0,organic,Northeast,4046_14633.01,4225_52057.46,4770_172.06
43,05.03.17,105641.33,3735.98,0,organic,Northeast,4046_29927.87,4225_86086.11,4770_205.84
44,26.02.17,86833.66,2556.79,0,organic,Northeast,4046_22185.72,4225_70918.22,4770_161.59
45,19.02.17,91672.29,10433.5,0,organic,Northeast,4046_127051.75,4225_363472.25,4770_322.56
46,12.02.17,102275.82,4660.92,0,organic,Northeast,4046_11370.64,4225_34465.58,4770_496.01
47,05.02.17,101921.32,9390.99,0,organic,Northeast,4046_11663.51,4225_37623.06,4770_244.75
48,29.01.17,91291.73,2015.68,0,organic,Northeast,4046_10226.18,4225_29196.51,4770_90.66
49,22.01.17,91298.2,875.96,0,organic,Northeast,4046_10781.15,4225_31238,4770_886.21
50,15.01.17,91994.71,1556.32,0,organic,Northeast,4046_9284.34,4225_31877.36,4770_128.08
51,08.01.17,86129.69,5139.29,0,organic,Northeast,4046_10600.01,4225_29899.55,4770_310.93
52,01.01.17,65447.53,3476.51,0,organic,Northeast,4046_9132.13,4225_36276.39,4770_923.53
0,31.12.17,19925.49,3.33,0,organic,NorthernNewEngland,4046_0,4225_200.68,4770_0
1,24.12.17,24764.17,0,0,organic,NorthernNewEngland,4046_0,4225_463.23,4770_0
2,17.12.17,18259.28,0,0,organic,NorthernNewEngland,4046_3.54,4225_288.78,4770_0
3,10.12.17,23672.86,0,0,organic,NorthernNewEngland,4046_0,4225_285.78,4770_0
4,03.12.17,18273.13,228.67,0,organic,NorthernNewEngland,4046_0,4225_390,4770_0
5,26.11.17,22155.35,0,0,organic,NorthernNewEngland,4046_1.74,4225_219.85,4770_0
6,19.11.17,21284.8,57.35,0,organic,NorthernNewEngland,4046_0,4225_203.01,4770_0
7,12.11.17,18525.27,386.55,0,organic,NorthernNewEngland,4046_5.12,4225_317.19,4770_0
8,05.11.17,20317.99,4220.61,0,organic,NorthernNewEngland,4046_0,4225_148.57,4770_0
9,29.10.17,32627.56,6241.51,0,organic,NorthernNewEngland,4046_1.67,4225_177.53,4770_0
10,22.10.17,22363.75,0,0,organic,NorthernNewEngland,4046_0,4225_308.14,4770_0
11,15.10.17,23598.8,0,0,organic,NorthernNewEngland,4046_0,4225_202.17,4770_0
12,08.10.17,20879.53,4.44,0,organic,NorthernNewEngland,4046_10.89,4225_194.84,4770_0
13,01.10.17,18143.12,0,0,organic,NorthernNewEngland,4046_10.88,4225_163.19,4770_0
14,24.09.17,16555.36,0,0,organic,NorthernNewEngland,4046_1.21,4225_105.02,4770_0
15,17.09.17,15496.57,0,0,organic,NorthernNewEngland,4046_5.62,4225_147.09,4770_0
16,10.09.17,16278.03,0,0,organic,NorthernNewEngland,4046_4.84,4225_169.28,4770_0
17,03.09.17,12891.35,0,0,organic,NorthernNewEngland,4046_2.43,4225_168.63,4770_0
18,27.08.17,18305.8,0,0,organic,NorthernNewEngland,4046_3,4225_172.15,4770_0
19,20.08.17,17542.98,0,0,organic,NorthernNewEngland,4046_11.35,4225_258.45,4770_0
20,13.08.17,12958.89,0,0,organic,NorthernNewEngland,4046_13.62,4225_246.35,4770_0
21,06.08.17,16652.03,0,0,organic,NorthernNewEngland,4046_6,4225_281.35,4770_0
22,30.07.17,18252.4,0,0,organic,NorthernNewEngland,4046_15.95,4225_259.16,4770_0
23,23.07.17,20385.36,0,0,organic,NorthernNewEngland,4046_14.18,4225_254.59,4770_0
24,16.07.17,19846.91,0,0,organic,NorthernNewEngland,4046_10.56,4225_397.21,4770_0
25,09.07.17,13311.15,0,0,organic,NorthernNewEngland,4046_3.94,4225_277.31,4770_0
26,02.07.17,16189.16,0,0,organic,NorthernNewEngland,4046_7.31,4225_469.07,4770_0
27,25.06.17,20791.74,0,0,organic,NorthernNewEngland,4046_7.83,4225_428.22,4770_0
28,18.06.17,19618.56,0,0,organic,NorthernNewEngland,4046_14.31,4225_370.78,4770_0
29,11.06.17,15284.84,0,0,organic,NorthernNewEngland,4046_2.59,4225_304.24,4770_0
30,04.06.17,25195.87,0,0,organic,NorthernNewEngland,4046_0,4225_295.05,4770_0
31,28.05.17,17976.42,0,0,organic,NorthernNewEngland,4046_12.99,4225_299.98,4770_0
32,21.05.17,20264.47,0,0,organic,NorthernNewEngland,4046_7.77,4225_299.22,4770_0
33,14.05.17,26339.6,0,0,organic,NorthernNewEngland,4046_10.3,4225_614.37,4770_0
34,07.05.17,13152.1,0,0,organic,NorthernNewEngland,4046_29.67,4225_398.54,4770_0
35,30.04.17,13881.81,0,0,organic,NorthernNewEngland,4046_97.08,4225_229.93,4770_0
36,23.04.17,12907.32,0,0,organic,NorthernNewEngland,4046_103.25,4225_164.43,4770_0
37,16.04.17,15168.18,0,0,organic,NorthernNewEngland,4046_87.32,4225_240.12,4770_0
38,09.04.17,11724.59,0,0,organic,NorthernNewEngland,4046_90.05,4225_237.99,4770_0
39,02.04.17,13147.18,0,0,organic,NorthernNewEngland,4046_128.73,4225_364.3,4770_0
40,26.03.17,14124.7,0,0,organic,NorthernNewEngland,4046_126.1,4225_228.24,4770_0
41,19.03.17,15725.25,0,0,organic,NorthernNewEngland,4046_168.09,4225_170.68,4770_0
42,12.03.17,14455.39,0,0,organic,NorthernNewEngland,4046_119.61,4225_198.91,4770_0
43,05.03.17,14670.11,0,0,organic,NorthernNewEngland,4046_76.78,4225_269.38,4770_0
44,26.02.17,12003.55,0,0,organic,NorthernNewEngland,4046_10.34,4225_263.6,4770_0
45,19.02.17,11303.69,0,0,organic,NorthernNewEngland,4046_2.6,4225_221.4,4770_0
46,12.02.17,13146.47,0,0,organic,NorthernNewEngland,4046_2.56,4225_325.75,4770_0
47,05.02.17,10554.96,0,0,organic,NorthernNewEngland,4046_1.31,4225_304.11,4770_0
48,29.01.17,12452.07,0,0,organic,NorthernNewEngland,4046_3.82,4225_333.23,4770_0
49,22.01.17,13305.25,0,0,organic,NorthernNewEngland,4046_2.54,4225_185.06,4770_0
50,15.01.17,10659.3,0,0,organic,NorthernNewEngland,4046_0,4225_197.94,4770_0
51,08.01.17,12519.63,0,0,organic,NorthernNewEngland,4046_3.76,4225_254.54,4770_0
52,01.01.17,9076.99,0,0,organic,NorthernNewEngland,4046_6.23,4225_130.87,4770_0
0,31.12.17,4136.67,742.86,0,organic,Orlando,4046_164.98,4225_1018.93,4770_0
1,24.12.17,5538.88,1240.5,0,organic,Orlando,4046_172.8,4225_1280.57,4770_0
2,17.12.17,4869.99,150.03,0,organic,Orlando,4046_111.2,4225_704.26,4770_0
3,10.12.17,4884.45,3.33,0,organic,Orlando,4046_93.53,4225_721.9,4770_0
4,03.12.17,3623.61,15.56,0,organic,Orlando,4046_133.97,4225_710.54,4770_0
